Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount,Location,Size,Color,Season,Review Rating,Subscription,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3861,43,Female,Pants,Clothing,44,New York,L,White,Winter,2.7,No,Next Day Air,Yes,Yes,34,PayPal,Monthly
3862,66,Male,Shirt,Clothing,46,Arkansas,S,Maroon,Spring,4.1,Yes,Standard,No,Yes,13,Credit Card,Bi-Weekly
3863,39,Male,Blouse,Clothing,55,Louisiana,S,Olive,Spring,2.6,Yes,Store Pickup,Yes,Yes,45,Credit Card,Bi-Weekly
3864,68,Female,Skirt,Clothing,49,Massachusetts,XL,Pink,Fall,4.8,No,Standard,No,Yes,44,Cash,Bi-Weekly
3865,45,Female,Handbag,Accessories,31,Delaware,XL,Purple,Summer,2.7,Yes,Store Pickup,Yes,No,31,Debit Card,Monthly
3866,24,Female,Skirt,Clothing,47,New Hampshire,M,Silver,Summer,4.0,Yes,Express,Yes,Yes,23,PayPal,Bi-Weekly
3867,18,Male,Blouse,Clothing,25,Wyoming,L,White,Summer,4.2,Yes,Next Day Air,No,No,27,Cash,Bi-Weekly
3868,24,Male,Coat,Outerwear,17,New Hampshire,XL,Violet,Summer,4.8,No,Free Shipping,Yes,Yes,40,Credit Card,Monthly
3869,34,Female,Handbag,Accessories,32,Wyoming,S,Maroon,Summer,4.8,No,Store Pickup,No,Yes,1,PayPal,Monthly
3870,32,Female,Shirt,Clothing,39,Wyoming,S,Pink,Summer,4.7,No,Free Shipping,Yes,Yes,24,Cash,Monthly
3871,50,Female,Sunglasses,Accessories,57,Kentucky,L,Olive,Spring,4.3,Yes,Next Day Air,Yes,Yes,35,Cash,Monthly
3872,65,Female,Sunglasses,Accessories,84,Montana,M,Black,Fall,4.7,Yes,Standard,Yes,No,40,Bank Transfer,Monthly
3873,51,Male,Sunglasses,Accessories,33,Mississippi,L,Charcoal,Summer,4.3,Yes,Free Shipping,Yes,Yes,47,Venmo,Weekly
3874,53,Male,Sneakers,Footwear,22,New Hampshire,M,Violet,Fall,2.5,Yes,Next Day Air,No,Yes,1,Credit Card,Fortnightly
3875,55,Female,Pants,Clothing,91,Hawaii,S,Turquoise,Summer,4.5,Yes,Next Day Air,Yes,No,30,Bank Transfer,Annually
3876,62,Male,Handbag,Accessories,20,Maine,L,Olive,Summer,4.0,No,2-Day Ship,Yes,No,16,Debit Card,Monthly
3877,54,Male,Handbag,Accessories,67,Mississippi,L,Violet,Winter,3.3,No,Next Day Air,Yes,No,0,Bank Transfer,Annually
3878,32,Female,Pants,Clothing,76,New York,XL,Green,Summer,4.6,Yes,Free Shipping,No,Yes,8,Cash,Weekly
3879,46,Female,Dress,Clothing,35,New York,S,Violet,Winter,3.5,No,Store Pickup,Yes,No,44,Venmo,Quarterly
3880,41,Female,Skirt,Clothing,40,Louisiana,S,Black,Summer,3.7,Yes,Free Shipping,Yes,No,41,Cash,Bi-Weekly
3881,43,Female,Sunglasses,Accessories,74,Missouri,M,Purple,Fall,3.7,No,Free Shipping,Yes,No,21,Debit Card,Quarterly
3882,47,Female,Sneakers,Footwear,62,Delaware,XL,Olive,Summer,4.6,Yes,Store Pickup,No,Yes,24,PayPal,Bi-Weekly
3883,67,Male,Shorts,Clothing,18,Rhode Island,S,Pink,Summer,4.0,No,Express,No,Yes,31,Credit Card,Quarterly
3884,61,Female,Handbag,Accessories,73,Missouri,XL,Olive,Spring,3.3,Yes,Free Shipping,Yes,Yes,20,Credit Card,Weekly
3885,55,Male,Sweater,Clothing,20,Kentucky,M,Violet,Spring,4.2,No,2-Day Ship,Yes,No,4,Credit Card,Weekly
3886,62,Male,Sweater,Clothing,26,Maine,S,Violet,Fall,4.5,No,Free Shipping,Yes,No,43,Venmo,Annually
3887,50,Male,Shorts,Clothing,22,West Virginia,M,White,Winter,3.0,Yes,Express,No,No,44,Cash,Bi-Weekly
3888,27,Male,Sneakers,Footwear,71,Kentucky,S,Teal,Fall,2.6,Yes,Next Day Air,No,No,17,Bank Transfer,Bi-Weekly
3889,40,Female,Shorts,Clothing,98,Missouri,M,Silver,Summer,2.9,No,Store Pickup,No,Yes,11,Venmo,Annually
3890,19,Female,Sweater,Clothing,90,Arkansas,L,Pink,Fall,3.6,Yes,Standard,No,Yes,36,Venmo,Bi-Weekly
3891,48,Female,Jeans,Clothing,40,Rhode Island,XL,Gray,Fall,4.9,Yes,Express,No,No,22,Debit Card,Annually
3892,24,Male,Coat,Outerwear,56,Maine,M,Gold,Winter,4.2,No,Next Day Air,Yes,Yes,35,PayPal,Monthly
3893,36,Female,Blouse,Clothing,29,New York,M,Pink,Spring,4.1,No,2-Day Ship,No,Yes,43,Bank Transfer,Monthly
3894,44,Male,Sunglasses,Accessories,68,Maine,L,Charcoal,Fall,3.3,No,Express,No,Yes,25,Bank Transfer,Weekly
3895,23,Female,Pants,Clothing,65,Kentucky,M,White,Spring,2.5,Yes,Standard,Yes,No,34,Credit Card,Quarterly
3896,25,Male,Dress,Clothing,71,Oregon,L,Pink,Summer,4.1,Yes,Standard,Yes,Yes,11,Debit Card,Weekly
3897,64,Male,Jeans,Clothing,75,Rhode Island,XL,Gold,Winter,3.0,No,2-Day Ship,Yes,Yes,45,Debit Card,Bi-Weekly
3898,27,Male,Jeans,Clothing,73,Oregon,M,Charcoal,Summer,2.8,Yes,Next Day Air,Yes,Yes,35,Cash,Fortnightly
3899,40,Female,Dress,Clothing,20,West Virginia,L,Olive,Spring,5.0,Yes,Express,Yes,Yes,11,Cash,Fortnightly
3900,37,Female,Sneakers,Footwear,64,Delaware,S,Gold,Fall,2.7,Yes,2-Day Ship,No,Yes,9,Credit Card,Bi-Weekly
3901,39,Female,Dress,Clothing,39,New York,L,Teal,Spring,2.7,No,Free Shipping,No,No,16,Venmo,Bi-Weekly
3902,47,Female,Jeans,Clothing,71,Kentucky,S,Green,Summer,5.0,No,Free Shipping,No,Yes,11,Bank Transfer,Monthly
3903,68,Female,Shoes,Footwear,97,New York,M,Gray,Spring,3.7,No,Store Pickup,Yes,Yes,50,Venmo,Monthly
3904,31,Female,Pants,Clothing,38,Oregon,S,Black,Winter,3.5,Yes,Store Pickup,Yes,Yes,40,Venmo,Quarterly
3905,51,Male,Sandals,Footwear,65,Delaware,XL,Black,Summer,4.9,No,2-Day Ship,No,No,5,Bank Transfer,Fortnightly
3906,48,Female,Skirt,Clothing,50,New York,M,White,Spring,3.3,Yes,2-Day Ship,Yes,No,49,Cash,Weekly
3907,40,Male,Jeans,Clothing,41,Missouri,S,Silver,Fall,4.0,No,Store Pickup,No,No,48,Credit Card,Annually
3908,48,Female,Jeans,Clothing,69,Mississippi,S,Turquoise,Winter,3.7,No,Express,No,Yes,36,Cash,Monthly
3909,24,Female,Jeans,Clothing,30,West Virginia,M,Black,Fall,3.3,Yes,Next Day Air,Yes,No,9,Credit Card,Weekly
3910,46,Male,Coat,Outerwear,98,Kentucky,S,Maroon,Fall,3.3,No,Free Shipping,No,No,29,PayPal,Quarterly
3911,64,Female,Sandals,Footwear,57,Rhode Island,S,Pink,Fall,4.3,No,Free Shipping,Yes,No,7,Bank Transfer,Quarterly
3912,62,Female,Coat,Outerwear,90,Alabama,S,White,Winter,4.5,No,2-Day Ship,Yes,Yes,43,Bank Transfer,Fortnightly
3913,46,Female,Blouse,Clothing,11,Montana,M,Charcoal,Winter,4.7,No,Standard,No,No,50,Bank Transfer,Weekly
3914,38,Male,Sunglasses,Accessories,35,Montana,S,Black,Spring,3.8,Yes,Express,No,No,13,Credit Card,Bi-Weekly
3915,22,Female,Coat,Outerwear,38,Rhode Island,M,Teal,Summer,4.5,Yes,Free Shipping,Yes,No,44,PayPal,Annually
3916,37,Male,Pants,Clothing,82,New York,M,Turquoise,Spring,4.1,Yes,Next Day Air,Yes,Yes,33,Debit Card,Fortnightly
3917,20,Male,Dress,Clothing,83,Delaware,M,Green,Winter,4.1,No,Express,Yes,No,27,Venmo,Annually
3918,69,Female,Shorts,Clothing,35,Maine,M,Olive,Winter,4.6,Yes,2-Day Ship,No,No,30,Credit Card,Quarterly
3919,63,Female,Dress,Clothing,58,New Hampshire,L,Charcoal,Summer,4.0,Yes,2-Day Ship,No,Yes,2,Credit Card,Monthly
3920,25,Male,Sneakers,Footwear,95,Wyoming,XL,Black,Spring,3.3,No,Express,Yes,Yes,32,Bank Transfer,Weekly
3921,19,Female,Handbag,Accessories,73,Oregon,L,Olive,Summer,2.9,Yes,Standard,Yes,Yes,41,Bank Transfer,Quarterly
3922,39,Male,Sunglasses,Accessories,33,Alabama,L,Turquoise,Winter,4.2,Yes,Next Day Air,Yes,Yes,4,Credit Card,Fortnightly
3923,59,Male,Sneakers,Footwear,38,Missouri,S,Teal,Fall,3.5,Yes,2-Day Ship,Yes,No,29,Venmo,Monthly
3924,24,Female,Sunglasses,Accessories,84,New York,M,Purple,Fall,3.7,No,Next Day Air,Yes,No,12,Bank Transfer,Monthly
3925,61,Female,Shorts,Clothing,52,New York,L,Black,Winter,4.0,Yes,Free Shipping,No,No,6,Venmo,Fortnightly
3926,69,Male,Sneakers,Footwear,61,Wyoming,M,Gold,Winter,4.4,No,Express,No,Yes,20,Debit Card,Annually
3927,28,Male,Blouse,Clothing,79,Massachusetts,S,Black,Winter,2.6,No,Store Pickup,No,Yes,7,Cash,Bi-Weekly
3928,65,Male,Skirt,Clothing,62,Montana,XL,Violet,Summer,2.7,No,Store Pickup,Yes,Yes,11,Debit Card,Monthly
3929,33,Female,Blouse,Clothing,75,Massachusetts,M,White,Spring,2.9,No,Store Pickup,No,No,16,Bank Transfer,Fortnightly
3930,51,Male,Shirt,Clothing,46,Missouri,XL,Turquoise,Fall,3.8,No,Store Pickup,Yes,No,18,Venmo,Fortnightly
3931,29,Female,Skirt,Clothing,97,New York,S,Purple,Summer,2.6,No,2-Day Ship,No,No,36,Cash,Fortnightly
3932,53,Female,Sneakers,Footwear,26,Kentucky,XL,Maroon,Spring,3.7,Yes,Express,No,No,5,Cash,Bi-Weekly
3933,28,Male,Shirt,Clothing,87,Montana,S,Olive,Fall,3.8,No,2-Day Ship,Yes,Yes,11,Cash,Weekly
3934,39,Male,Jeans,Clothing,20,Wyoming,XL,White,Summer,4.5,Yes,Free Shipping,No,No,4,Credit Card,Bi-Weekly
3935,53,Female,Shorts,Clothing,31,Wyoming,L,Black,Winter,4.0,Yes,Free Shipping,No,Yes,49,Cash,Monthly
3936,45,Female,Sneakers,Footwear,39,Alabama,M,Black,Spring,4.7,No,Standard,Yes,Yes,22,Bank Transfer,Bi-Weekly
3937,47,Female,Blouse,Clothing,15,West Virginia,M,Turquoise,Winter,3.9,Yes,2-Day Ship,Yes,Yes,9,PayPal,Quarterly
3938,32,Male,Shoes,Footwear,60,New Hampshire,XL,Black,Fall,3.8,Yes,Express,Yes,No,10,Cash,Fortnightly
3939,69,Male,Sneakers,Footwear,16,Montana,XL,Silver,Winter,3.0,No,Store Pickup,No,Yes,19,Bank Transfer,Fortnightly
3940,43,Male,Sweater,Clothing,86,Delaware,XL,Gold,Winter,3.9,No,Standard,Yes,Yes,32,Bank Transfer,Monthly
3941,58,Female,Shoes,Footwear,64,Hawaii,M,Black,Summer,2.7,No,Standard,No,No,34,PayPal,Fortnightly
3942,29,Female,Shirt,Clothing,91,Montana,L,Gray,Winter,2.6,No,Free Shipping,Yes,No,45,Cash,Annually
3943,29,Male,Coat,Outerwear,31,Oregon,L,Purple,Summer,2.6,Yes,Free Shipping,Yes,Yes,42,Debit Card,Bi-Weekly
3944,58,Female,Coat,Outerwear,31,Hawaii,L,Charcoal,Summer,4.8,Yes,Express,Yes,No,36,PayPal,Annually
3945,60,Female,Jeans,Clothing,52,West Virginia,XL,Purple,Fall,2.9,No,Next Day Air,No,Yes,36,Credit Card,Quarterly
3946,45,Male,Shirt,Clothing,20,New Hampshire,M,Olive,Winter,3.5,Yes,Next Day Air,No,No,0,Cash,Fortnightly
3947,43,Male,Shoes,Footwear,14,New York,M,Purple,Spring,2.9,Yes,Next Day Air,No,No,34,Credit Card,Bi-Weekly
3948,19,Female,Shorts,Clothing,18,Missouri,L,Charcoal,Summer,2.6,Yes,2-Day Ship,Yes,No,24,PayPal,Weekly
3949,65,Female,Dress,Clothing,51,Mississippi,L,Olive,Summer,2.7,No,2-Day Ship,Yes,Yes,34,Debit Card,Monthly
3950,57,Female,Skirt,Clothing,61,Maine,M,Turquoise,Spring,4.9,Yes,Standard,No,No,32,Bank Transfer,Quarterly
3951,30,Male,Sandals,Footwear,63,Louisiana,S,Silver,Summer,3.5,Yes,Next Day Air,Yes,No,14,PayPal,Fortnightly
3952,46,Female,Skirt,Clothing,23,Alabama,L,Gold,Spring,2.7,Yes,Next Day Air,Yes,Yes,34,Bank Transfer,Monthly
3953,55,Male,Shirt,Clothing,60,Montana,S,Black,Summer,3.6,No,Standard,Yes,No,21,Credit Card,Annually
3954,45,Male,Handbag,Accessories,87,Alabama,L,Silver,Summer,3.0,No,2-Day Ship,No,Yes,27,Bank Transfer,Quarterly
3955,42,Female,Handbag,Accessories,91,Maine,XL,Silver,Winter,2.8,No,Free Shipping,No,No,12,Debit Card,Weekly
3956,18,Male,Coat,Outerwear,91,New York,L,Charcoal,Summer,3.7,No,Store Pickup,No,Yes,25,Credit Card,Annually
3957,63,Female,Sunglasses,Accessories,91,Arkansas,L,Olive,Spring,3.3,No,Next Day Air,No,Yes,10,Venmo,Fortnightly
3958,31,Female,Shirt,Clothing,49,Massachusetts,S,Teal,Summer,3.6,Yes,Next Day Air,No,Yes,5,Bank Transfer,Monthly
3959,31,Male,Pants,Clothing,59,Wyoming,XL,Pink,Winter,3.8,No,Express,No,Yes,1,Credit Card,Annually
3960,35,Male,Shirt,Clothing,42,Delaware,M,Green,Winter,3.6,No,Store Pickup,No,Yes,25,Bank Transfer,Quarterly
3961,66,Female,Dress,Clothing,49,Montana,M,White,Fall,3.3,Yes,2-Day Ship,Yes,Yes,14,Bank Transfer,Weekly
3962,63,Female,Sneakers,Footwear,84,Louisiana,M,Silver,Summer,3.8,Yes,2-Day Ship,Yes,Yes,25,Venmo,Quarterly
3963,69,Male,Shirt,Clothing,36,West Virginia,XL,Gold,Fall,4.8,Yes,Standard,Yes,Yes,9,Cash,Weekly
3964,68,Male,Blouse,Clothing,15,Kentucky,M,Turquoise,Fall,3.5,Yes,Next Day Air,Yes,No,50,PayPal,Monthly
3965,22,Male,Skirt,Clothing,89,Massachusetts,XL,Turquoise,Fall,4.2,No,Free Shipping,Yes,Yes,46,Cash,Monthly
3966,54,Female,Sunglasses,Accessories,30,Hawaii,S,Black,Winter,2.9,Yes,Free Shipping,Yes,No,12,Venmo,Monthly
3967,24,Male,Shoes,Footwear,30,Alabama,S,Gold,Fall,4.7,No,Standard,No,Yes,18,Debit Card,Annually
3968,69,Female,Sunglasses,Accessories,34,Montana,S,Maroon,Winter,4.4,No,Store Pickup,Yes,Yes,28,Venmo,Monthly
3969,52,Male,Sneakers,Footwear,60,Kentucky,M,Charcoal,Fall,3.2,Yes,Next Day Air,No,Yes,29,Cash,Bi-Weekly
3970,29,Female,Sweater,Clothing,26,Montana,M,Maroon,Summer,4.6,Yes,Free Shipping,No,No,11,Credit Card,Quarterly
3971,41,Male,Sneakers,Footwear,19,Kentucky,M,Purple,Summer,2.8,Yes,Next Day Air,No,No,44,Venmo,Annually
3972,38,Female,Dress,Clothing,83,Wyoming,M,Gold,Fall,4.2,Yes,Store Pickup,Yes,No,33,Venmo,Weekly
3973,30,Female,Jeans,Clothing,77,Missouri,XL,White,Summer,3.4,No,Store Pickup,Yes,Yes,9,Credit Card,Fortnightly
3974,47,Female,Shoes,Footwear,95,Massachusetts,L,Violet,Summer,2.8,Yes,Free Shipping,No,Yes,0,Credit Card,Annually
3975,25,Female,Shorts,Clothing,56,West Virginia,XL,Gray,Summer,4.5,No,Free Shipping,No,Yes,16,PayPal,Bi-Weekly
3976,34,Female,Sunglasses,Accessories,19,Kentucky,M,Gray,Spring,3.8,No,Standard,No,Yes,15,Bank Transfer,Fortnightly
3977,60,Female,Shorts,Clothing,12,Missouri,M,Maroon,Spring,4.9,Yes,Standard,Yes,No,26,Cash,Quarterly
3978,49,Female,Shoes,Footwear,70,Hawaii,M,Maroon,Winter,4.7,No,2-Day Ship,No,No,19,Debit Card,Monthly
3979,51,Female,Dress,Clothing,52,New Hampshire,XL,Green,Spring,3.0,Yes,Store Pickup,No,No,18,Credit Card,Quarterly
3980,58,Female,Sweater,Clothing,12,Hawaii,XL,Purple,Spring,4.0,Yes,2-Day Ship,Yes,No,48,Cash,Weekly
3981,38,Male,Coat,Outerwear,11,Delaware,L,Violet,Fall,2.9,Yes,Free Shipping,Yes,No,5,Venmo,Monthly
3982,56,Male,Dress,Clothing,27,Maine,L,Purple,Fall,2.6,No,2-Day Ship,Yes,Yes,43,Venmo,Quarterly
3983,42,Male,Jeans,Clothing,69,Louisiana,M,Silver,Summer,3.0,Yes,Next Day Air,No,Yes,35,Debit Card,Bi-Weekly
3984,57,Female,Skirt,Clothing,60,Wyoming,M,Silver,Winter,3.6,Yes,Free Shipping,Yes,No,15,Bank Transfer,Fortnightly
3985,43,Female,Skirt,Clothing,27,Louisiana,S,Maroon,Summer,4.7,No,Free Shipping,No,No,23,Credit Card,Bi-Weekly
3986,55,Male,Handbag,Accessories,17,Arkansas,L,Maroon,Summer,4.2,Yes,Express,No,Yes,2,Credit Card,Fortnightly
3987,25,Male,Blouse,Clothing,45,West Virginia,M,White,Winter,3.4,Yes,2-Day Ship,Yes,Yes,16,Credit Card,Fortnightly
3988,40,Male,Shoes,Footwear,62,Kentucky,S,Teal,Fall,4.7,No,2-Day Ship,No,No,23,PayPal,Annually
3989,40,Female,Dress,Clothing,48,Oregon,M,Silver,Spring,4.6,No,Next Day Air,No,No,21,PayPal,Fortnightly
3990,47,Female,Shorts,Clothing,47,Missouri,M,Gold,Spring,3.7,No,Standard,Yes,Yes,9,PayPal,Bi-Weekly
3991,57,Male,Skirt,Clothing,62,New York,L,Gold,Summer,2.8,Yes,Express,Yes,No,24,Credit Card,Annually
3992,29,Male,Shirt,Clothing,32,Montana,S,Charcoal,Fall,2.7,No,Express,Yes,Yes,42,PayPal,Quarterly
3993,70,Female,Coat,Outerwear,67,Louisiana,S,Turquoise,Summer,2.6,Yes,2-Day Ship,No,Yes,24,Debit Card,Bi-Weekly
3994,61,Male,Sweater,Clothing,72,Arkansas,L,White,Spring,4.3,Yes,Store Pickup,No,No,29,Bank Transfer,Quarterly
3995,63,Female,Sandals,Footwear,17,New Hampshire,L,Olive,Summer,3.8,No,Next Day Air,No,No,40,Venmo,Annually
3996,69,Male,Shoes,Footwear,18,Hawaii,XL,White,Winter,4.1,No,2-Day Ship,No,Yes,17,Bank Transfer,Fortnightly
3997,37,Male,Skirt,Clothing,92,Missouri,M,Gold,Spring,3.5,No,Next Day Air,Yes,Yes,29,PayPal,Weekly
3998,57,Female,Shirt,Clothing,60,Massachusetts,S,Teal,Summer,4.9,No,Free Shipping,Yes,Yes,31,PayPal,Annually
3999,55,Female,Dress,Clothing,79,Rhode Island,XL,Black,Fall,4.7,Yes,Free Shipping,Yes,Yes,31,Credit Card,Fortnightly
4000,23,Male,Handbag,Accessories,66,Oregon,XL,Gray,Winter,4.3,No,2-Day Ship,Yes,Yes,22,Venmo,Bi-Weekly
4001,61,Male,Dress,Clothing,43,Wyoming,S,Pink,Winter,3.4,Yes,Standard,No,No,26,Cash,Weekly
4002,26,Male,Shirt,Clothing,44,Louisiana,L,Black,Spring,4.6,Yes,Store Pickup,Yes,No,45,Venmo,Weekly
4003,38,Female,Shoes,Footwear,10,Oregon,M,Turquoise,Fall,4.3,Yes,Store Pickup,No,Yes,8,PayPal,Quarterly
4004,25,Female,Shirt,Clothing,89,Oregon,S,Turquoise,Spring,4.5,Yes,Free Shipping,Yes,No,26,Bank Transfer,Monthly
4005,33,Female,Sunglasses,Accessories,36,Massachusetts,XL,Turquoise,Winter,4.3,No,Next Day Air,Yes,Yes,50,Credit Card,Annually
4006,37,Female,Skirt,Clothing,59,New York,S,Violet,Winter,3.9,No,2-Day Ship,Yes,No,1,Bank Transfer,Monthly
4007,25,Female,Sneakers,Footwear,47,Hawaii,M,Maroon,Winter,3.1,Yes,Express,No,No,28,Credit Card,Annually
4008,29,Female,Shoes,Footwear,73,Montana,L,Green,Winter,3.1,Yes,Free Shipping,No,Yes,28,Venmo,Monthly
4009,41,Male,Sunglasses,Accessories,71,Rhode Island,XL,Teal,Spring,4.1,No,Express,No,Yes,12,Credit Card,Monthly
4010,62,Male,Shirt,Clothing,39,Missouri,S,Black,Fall,4.6,Yes,Next Day Air,No,No,42,Cash,Monthly
4011,27,Male,Shirt,Clothing,78,Missouri,S,Turquoise,Spring,2.9,No,Next Day Air,Yes,Yes,6,Cash,Weekly
4012,50,Female,Shorts,Clothing,65,Alabama,M,Silver,Spring,3.6,Yes,Store Pickup,No,No,17,PayPal,Weekly
4013,42,Male,Skirt,Clothing,85,Maine,XL,Purple,Fall,3.2,Yes,Standard,Yes,Yes,0,Venmo,Bi-Weekly
4014,44,Female,Skirt,Clothing,45,Missouri,M,Green,Fall,2.8,No,Express,No,No,46,PayPal,Monthly
4015,56,Female,Jeans,Clothing,39,New York,M,Silver,Spring,4.2,No,Express,No,No,33,Cash,Annually
4016,26,Male,Pants,Clothing,93,Montana,M,Turquoise,Summer,4.6,Yes,Free Shipping,Yes,Yes,11,Venmo,Quarterly
4017,54,Male,Sneakers,Footwear,93,Delaware,S,White,Spring,3.8,No,Standard,Yes,No,0,PayPal,Annually
4018,42,Female,Coat,Outerwear,97,Alabama,L,Turquoise,Spring,3.0,Yes,Store Pickup,Yes,Yes,2,Bank Transfer,Monthly
4019,45,Male,Blouse,Clothing,91,Oregon,M,Violet,Summer,2.8,Yes,Express,Yes,No,40,Debit Card,Annually
4020,29,Male,Sneakers,Footwear,57,Montana,L,Green,Winter,4.5,Yes,Standard,No,No,15,Cash,Bi-Weekly
4021,49,Female,Shorts,Clothing,58,New Hampshire,L,Violet,Spring,3.5,No,2-Day Ship,No,No,39,Credit Card,Annually
4022,58,Male,Shoes,Footwear,71,Arkansas,S,Green,Spring,4.3,No,Free Shipping,No,No,15,Bank Transfer,Bi-Weekly
4023,52,Male,Shoes,Footwear,59,Alabama,XL,White,Fall,4.6,No,Express,Yes,Yes,32,Bank Transfer,Annually
4024,62,Female,Handbag,Accessories,94,Delaware,S,Pink,Fall,3.5,Yes,Free Shipping,Yes,Yes,38,Credit Card,Weekly
4025,59,Female,Shirt,Clothing,43,Rhode Island,XL,Olive,Spring,3.2,No,Next Day Air,Yes,No,43,PayPal,Fortnightly
4026,29,Female,Shoes,Footwear,24,Massachusetts,L,Gray,Fall,3.4,No,Next Day Air,No,No,6,Debit Card,Quarterly
4027,53,Female,Coat,Outerwear,97,West Virginia,S,Purple,Summer,4.5,No,Standard,Yes,Yes,16,PayPal,Quarterly
4028,28,Female,Jeans,Clothing,82,Montana,M,Charcoal,Summer,3.6,No,Standard,No,Yes,9,Bank Transfer,Bi-Weekly
4029,49,Female,Pants,Clothing,16,Missouri,XL,Pink,Winter,3.4,No,Next Day Air,No,No,42,Venmo,Weekly
4030,36,Female,Jeans,Clothing,44,Montana,M,Black,Summer,3.1,No,Next Day Air,No,No,37,Bank Transfer,Fortnightly
4031,26,Male,Sunglasses,Accessories,36,Mississippi,M,Silver,Spring,4.6,Yes,Free Shipping,Yes,No,13,PayPal,Fortnightly
4032,29,Male,Dress,Clothing,94,Wyoming,S,Olive,Spring,2.7,Yes,Store Pickup,No,No,28,Bank Transfer,Monthly
4033,38,Female,Pants,Clothing,43,New York,XL,Green,Fall,3.0,Yes,Next Day Air,Yes,Yes,6,Venmo,Annually
4034,46,Female,Sneakers,Footwear,42,Rhode Island,M,Pink,Fall,4.9,Yes,2-Day Ship,No,Yes,45,Credit Card,Monthly
4035,57,Female,Sandals,Footwear,83,New York,L,Green,Winter,3.4,No,Standard,Yes,No,45,Bank Transfer,Annually
4036,21,Male,Handbag,Accessories,91,Arkansas,S,Green,Winter,4.8,No,Express,No,Yes,19,Debit Card,Bi-Weekly
4037,40,Female,Coat,Outerwear,49,Kentucky,L,Silver,Winter,5.0,Yes,2-Day Ship,No,Yes,41,Venmo,Weekly
4038,18,Male,Handbag,Accessories,24,Maine,M,Silver,Fall,4.2,Yes,Standard,Yes,Yes,1,PayPal,Fortnightly
4039,49,Female,Pants,Clothing,84,Wyoming,L,Pink,Winter,4.6,Yes,Express,No,No,42,Bank Transfer,Annually
4040,26,Female,Shoes,Footwear,91,New York,M,Pink,Spring,2.8,No,Standard,Yes,Yes,35,Venmo,Quarterly
4041,30,Male,Coat,Outerwear,16,West Virginia,M,Teal,Summer,4.6,No,2-Day Ship,Yes,Yes,20,PayPal,Fortnightly
4042,70,Female,Blouse,Clothing,59,West Virginia,M,Teal,Spring,3.1,No,2-Day Ship,No,No,25,Cash,Fortnightly
4043,42,Female,Sweater,Clothing,78,New Hampshire,L,Black,Summer,2.7,Yes,Standard,Yes,Yes,18,Cash,Quarterly
4044,53,Male,Blouse,Clothing,54,Montana,XL,Gray,Fall,2.9,Yes,Express,No,Yes,25,PayPal,Fortnightly
4045,50,Female,Sunglasses,Accessories,36,Delaware,S,Maroon,Spring,4.6,No,Standard,No,No,6,Venmo,Bi-Weekly
4046,59,Female,Pants,Clothing,89,Mississippi,L,Purple,Summer,4.8,No,Standard,Yes,No,16,Venmo,Weekly
4047,49,Male,Sneakers,Footwear,58,West Virginia,M,Black,Summer,3.5,Yes,Standard,No,No,32,PayPal,Annually
4048,44,Male,Sunglasses,Accessories,62,New York,XL,Olive,Summer,3.1,Yes,Free Shipping,No,No,13,Cash,Bi-Weekly
4049,61,Male,Blouse,Clothing,39,Delaware,S,Green,Spring,2.8,Yes,Express,No,Yes,40,PayPal,Fortnightly
4050,49,Female,Coat,Outerwear,92,Missouri,M,Green,Spring,4.7,Yes,Next Day Air,Yes,Yes,28,Credit Card,Quarterly
4051,44,Male,Sweater,Clothing,80,New Hampshire,L,Olive,Winter,3.6,No,Standard,Yes,Yes,16,Venmo,Monthly
4052,63,Male,Sneakers,Footwear,51,Delaware,L,Pink,Fall,3.1,No,Store Pickup,Yes,No,12,Bank Transfer,Annually
4053,46,Male,Dress,Clothing,24,Montana,M,Black,Spring,4.7,Yes,Standard,No,Yes,6,Credit Card,Bi-Weekly
4054,49,Male,Coat,Outerwear,86,Wyoming,S,Charcoal,Fall,3.9,Yes,Next Day Air,Yes,Yes,11,Debit Card,Bi-Weekly
4055,28,Male,Shirt,Clothing,67,Montana,XL,Violet,Fall,4.3,No,2-Day Ship,Yes,Yes,11,Cash,Bi-Weekly
4056,23,Female,Shoes,Footwear,97,Oregon,M,Gray,Winter,3.1,No,Standard,No,No,30,PayPal,Fortnightly
4057,54,Male,Blouse,Clothing,94,Arkansas,S,Teal,Fall,4.3,Yes,Standard,Yes,Yes,34,Debit Card,Bi-Weekly
4058,19,Male,Pants,Clothing,62,New Hampshire,L,Gold,Spring,3.9,Yes,Next Day Air,Yes,Yes,15,Cash,Weekly
4059,68,Male,Skirt,Clothing,12,Montana,M,Olive,Spring,4.6,No,Store Pickup,No,Yes,44,Venmo,Weekly
4060,66,Male,Sneakers,Footwear,17,Missouri,XL,Violet,Fall,2.7,No,Free Shipping,No,Yes,42,Bank Transfer,Monthly
4061,32,Female,Handbag,Accessories,23,Mississippi,S,Violet,Winter,2.5,No,Store Pickup,Yes,Yes,10,Debit Card,Weekly
4062,36,Male,Skirt,Clothing,89,Alabama,L,Teal,Spring,4.1,Yes,Standard,Yes,Yes,43,Cash,Annually
